,dd,hr,ts_c,par,td,lai,sai,dvi,td_dd,td_v,phenology_stage,Vf,V_acc,V_tot,photoperiod,photoperiod_factor,o3_ppb_i,u_i,ustar,canopy_height,|,micro_u,micro_O3,PARsun,PARshade,o3_ppb,o3_nmol_m3,layer_height,Tleaf_C,LAI_flag,A_n,A_n_limit_factor,fst,fst_canopy,fst_acc,fst_acc_day,fst_acc_day_prev,rsto_l,rb_l,gsto_l,gsto_l_bulk,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,fO3_l,f_LS,f_LA,c_i,td_dd_flag,leaf_phenology_stage,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves
0,71,0,5.36,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,PhenologyStage.NOT_SOWN,1,0,0,12.701908669196873,1,25.847452799278383,9.928416465043268,0.37622360743753264,0.001,|,0.1,0.1,0.0,0.0,13.53469043970108,591.3690619421077,0.001,5.184891567175741,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,100000.0,87.3131305499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,LeafPhenologyStage.NOT_EMERGED,0.0,0.0,0.0,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,77.94882469181066,16.140306017970317,200.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,71,1,5.85,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,PhenologyStage.NOT_SOWN,1,0,0,12.701908669196873,1,25.40418160511634,11.29785321884234,0.42811651880822676,0.001,|,0.1,0.1,0.0,0.0,14.223527908325195,620.3748629897613,0.001,5.674675383918994,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,100000.0,87.3131305499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,LeafPhenologyStage.NOT_EMERGED,0.0,0.0,0.0,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,68.50048230492452,14.183905288519371,200.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,71,2,5.88,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,PhenologyStage.NOT_SOWN,1,0,0,12.701908669196873,1,26.30231937531955,8.011205009724568,0.3035735315185608,0.001,|,0.1,0.1,0.0,0.0,12.153610587120056,530.0361420866002,0.001,5.7022854067246795,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,100000.0,87.3131305499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,LeafPhenologyStage.NOT_EMERGED,0.0,0.0,0.0,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,96.60324427617562,20.00294335560424,200.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,71,3,5.19,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,PhenologyStage.NOT_SOWN,1,0,0,12.701908669196873,1,27.577003667567823,3.183940452582842,0.12065101893686393,0.001,|,0.1,0.1,0.0,0.0,5.997548624873161,262.20998223732306,0.001,5.012561176932194,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,100000.0,87.3131305499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,LeafPhenologyStage.NOT_EMERGED,0.0,0.0,0.0,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,243.06622753360313,50.32998650764937,200.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,71,4,5.9,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,PhenologyStage.NOT_SOWN,1,0,0,12.701908669196873,1,27.560181187177594,2.807345345288097,0.10638046830992302,0.001,|,0.1,0.1,0.0,0.0,5.2640944719314575,229.5581489819749,0.001,5.72227784711936,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,100000.0,87.3131305499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,LeafPhenologyStage.NOT_EMERGED,0.0,0.0,0.0,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,275.6726726905499,57.08157006355356,200.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,71,5,8.4,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,PhenologyStage.NOT_SOWN,1,0,0,12.701908669196873,1,27.571263635356683,2.841581264133073,0.10767779109419036,0.001,|,0.1,0.1,0.0,0.0,5.333852767944336,230.53483467082572,0.001,8.220805765359353,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,100000.0,87.3131305499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,LeafPhenologyStage.NOT_EMERGED,0.0,0.0,0.0,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,272.35131518825415,56.39384030375172,200.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,71,6,10.13,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,PhenologyStage.NOT_SOWN,1,0,0,12.701908669196873,1,25.72177688713946,3.663243316412517,0.1388135379166069,0.001,|,0.1,0.1,0.0,0.0,6.417625397443771,275.6827015021192,0.001,9.950886629721396,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,100000.0,87.3131305499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,LeafPhenologyStage.NOT_EMERGED,0.0,0.0,0.0,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,211.26316972546812,43.74475462814385,200.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,71,7,10.38,1.0021881838074398,0.0,0.0,0.0,-1.0,0.0,0.0,PhenologyStage.NOT_SOWN,1,0,0,12.701908669196873,1,25.383036331386275,5.717398447111124,0.21665290497264814,0.001,|,0.1,0.1,0.7189053998843062,0.7069289550881989,9.28056463599205,398.314804263575,0.001,10.207836562487381,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,100000.0,87.3131305499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,LeafPhenologyStage.NOT_EMERGED,0.0,0.0,0.0,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,135.36023449476102,28.02807631863109,200.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,71,8,10.57,17.065645514223192,0.0,0.0,0.0,-1.0,0.0,0.0,PhenologyStage.NOT_SOWN,1,0,0,12.701908669196873,1,27.788431392779923,12.290694865346666,0.46573887955197996,0.001,|,0.1,0.1,12.20366088976635,12.04670178802627,16.200244426727295,694.836593264229,0.001,10.521080679269561,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,100000.0,87.3131305499918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,LeafPhenologyStage.NOT_EMERGED,0.0,0.0,0.0,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,62.96701716051558,13.038130209502487,200.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
